feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,19,11,0.0,306.0,870.0,77.0,174.0,484.0,-132.0,-793.0,-484.0,0.373206,fail_lower,0.626794,-0.253589,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,0,dq_lane,19,11,216.0,372.0,733.0,226.0,364.0,620.0,-8.0,-507.0,-404.0,0.373206,fail_lower,0.626794,-0.253589,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,19,11,34.0,425.0,919.0,23.0,202.0,890.0,-223.0,-896.0,-856.0,0.37799,fail_lower,0.62201,-0.244019,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,19,11,-638.0,-165.0,528.0,-810.0,-231.0,15.0,-66.0,-1338.0,-653.0,0.37799,fail_lower,0.62201,-0.244019,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,19,11,-754.0,-27.0,1078.0,-899.0,-49.0,708.0,-22.0,-1977.0,-1462.0,0.380383,fail_lower,0.619617,-0.239234,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,19,11,51.0,387.0,974.0,13.0,331.0,887.0,-56.0,-961.0,-836.0,0.382775,fail_lower,0.617225,-0.23445,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,19,11,64.0,280.0,799.0,6.0,239.0,586.0,-41.0,-793.0,-522.0,0.382775,fail_lower,0.617225,-0.23445,overlap,0.0
signed_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,signed_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,19,11,492.0,1951.0,2337.0,981.0,1501.0,2160.0,-450.0,-1356.0,-1668.0,0.385167,fail_lower,0.614833,-0.229665,overlap,0.0
abs_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,abs_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,19,11,492.0,1951.0,2337.0,981.0,1501.0,2160.0,-450.0,-1356.0,-1668.0,0.385167,fail_lower,0.614833,-0.229665,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,19,11,45.5,377.0,919.0,40.5,209.5,888.5,-167.5,-878.5,-843.0,0.385167,fail_lower,0.614833,-0.229665,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,19,11,46.0,417.0,1097.0,10.0,150.0,883.0,-267.0,-1087.0,-837.0,0.38756,fail_lower,0.61244,-0.22488,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,19,11,-443.0,13.0,640.0,-551.0,-168.0,898.0,-181.0,-1191.0,-1341.0,0.38756,fail_lower,0.61244,-0.22488,overlap,0.0
abs_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,abs_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,19,11,26.0,245.5,979.0,43.0,163.0,726.0,-82.5,-936.0,-700.0,0.38756,fail_lower,0.61244,-0.22488,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,19,11,68.0,215.0,779.0,18.0,181.0,511.0,-34.0,-761.0,-443.0,0.38756,fail_lower,0.61244,-0.22488,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,2,ld_vs_cntvaluein_dq_lane,19,11,-460.5,186.5,727.0,-727.0,51.0,698.5,-135.5,-1454.0,-1159.0,0.392344,fail_lower,0.607656,-0.215311,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,19,11,-1381.0,-153.0,515.0,-788.0,-282.0,201.0,-129.0,-1303.0,-1582.0,0.392344,fail_lower,0.607656,-0.215311,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,19,11,92.0,320.5,623.5,8.5,305.0,572.0,-15.5,-615.0,-480.0,0.392344,fail_lower,0.607656,-0.215311,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,19,11,58.5,282.0,1070.0,19.5,148.0,816.0,-134.0,-1050.5,-757.5,0.397129,fail_lower,0.602871,-0.205742,overlap,0.0
