metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,1,1465.0,1465.0,1465.0,2,1131.0,1425.5,1720.0,0,,,,39.5,-255.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,1,1504.0,1504.0,1504.0,2,1169.0,1465.0,1761.0,0,,,,39.0,-257.0,
direct_max,idelay_ld,lane1,dq12,,endpoint,1,1735.0,1735.0,1735.0,2,1629.0,1698.5,1768.0,0,,,,36.5,-33.0,
control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,1,533.0,533.0,533.0,2,564.0,568.5,573.0,0,,,,-35.5,-40.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,1,462.0,462.0,462.0,2,348.0,431.0,514.0,0,,,,31.0,-52.0,
direct_max,idelay_ld,lane1,dq13,,endpoint,1,1677.0,1677.0,1677.0,2,1508.0,1649.5,1791.0,0,,,,27.5,-114.0,
direct_max,idelay_ld,lane1,dq8,,endpoint,1,1705.0,1705.0,1705.0,2,1675.0,1680.0,1685.0,0,,,,25.0,20.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,0,endpoint,1,1424.0,1424.0,1424.0,2,1350.0,1446.0,1542.0,0,,,,-22.0,-118.0,
direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1889.0,1889.0,1889.0,2,1810.0,1909.5,2009.0,0,,,,-20.5,-120.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1463.0,1463.0,1463.0,2,1125.0,1443.0,1761.0,0,,,,20.0,-298.0,
direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,1,1544.0,1544.0,1544.0,2,1432.0,1526.5,1621.0,0,,,,17.5,-77.0,
