feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,6,5,566.0,670.0,1048.0,218.0,451.0,1382.0,-219.0,-830.0,-816.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,6,5,321.0,428.5,750.0,174.0,214.0,1135.0,-214.5,-576.0,-814.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,6,5,179.0,544.75,907.5,49.5,367.0,560.0,-177.75,-858.0,-381.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,6,5,256.0,315.5,581.5,170.0,194.0,378.0,-121.5,-411.5,-122.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dqs,6,5,-342.0,-256.0,128.0,-671.0,-302.0,-276.0,-46.0,-799.0,-66.0,0.216667,fail_lower,0.783333,-0.566667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,6,5,28.0,615.5,942.0,2.0,69.0,662.0,-546.5,-940.0,-634.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,6,5,155.0,652.0,1048.0,28.0,113.0,993.0,-539.0,-1020.0,-838.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_1__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,1,dqs_vs_dq_lane,6,5,203.5,644.25,965.5,17.0,115.0,1014.5,-529.25,-948.5,-811.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,6,5,158.0,612.5,968.0,21.0,112.0,965.0,-500.5,-947.0,-807.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,6,5,-315.0,713.5,948.0,-189.0,326.0,533.0,-387.5,-1137.0,-848.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,6,5,221.0,657.5,855.0,73.0,320.0,551.0,-337.5,-782.0,-330.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,6,5,325.0,707.0,967.0,28.0,394.0,823.0,-313.0,-939.0,-498.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,6,5,325.0,707.0,967.0,28.0,394.0,823.0,-313.0,-939.0,-498.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,6,5,137.0,569.0,997.0,136.0,317.0,753.0,-252.0,-861.0,-616.0,0.233333,fail_lower,0.766667,-0.533333,overlap,0.0
