feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,22,7,-744.0,-48.5,1079.0,-808.0,2.0,730.0,50.5,-1887.0,-1474.0,0.441558,fail_lower,0.558442,-0.116883,overlap,0.0
signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,22,7,-235.5,-42.25,184.0,-177.5,-64.5,123.0,-22.25,-361.5,-358.5,0.441558,fail_lower,0.558442,-0.116883,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dqs,22,7,37.0,290.0,617.0,204.0,273.0,393.0,-17.0,-413.0,-356.0,0.444805,fail_lower,0.555195,-0.11039,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dqs,22,7,18.0,269.5,531.0,6.0,274.0,356.0,4.5,-525.0,-338.0,0.444805,fail_lower,0.555195,-0.11039,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,22,7,-479.0,-21.5,803.0,-285.0,-163.0,422.0,-141.5,-1088.0,-901.0,0.448052,fail_lower,0.551948,-0.103896,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,22,7,86.0,320.5,710.0,212.0,270.5,453.5,-50.0,-498.0,-367.5,0.448052,fail_lower,0.551948,-0.103896,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,1,dqs_vs_dq_bit,22,7,-293.0,130.5,906.0,-253.0,82.0,377.0,-48.5,-1159.0,-670.0,0.448052,fail_lower,0.551948,-0.103896,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,22,7,60.0,278.0,795.0,107.0,252.0,510.0,-26.0,-688.0,-450.0,0.448052,fail_lower,0.551948,-0.103896,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,22,7,15.0,264.0,841.0,56.0,155.0,591.0,-109.0,-785.0,-576.0,0.451299,fail_lower,0.548701,-0.097403,overlap,0.0
signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dq,22,7,-719.5,-248.0,-22.0,-619.0,-328.5,97.0,-80.5,-597.0,-816.5,0.454545,fail_lower,0.545455,-0.090909,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,22,7,-403.0,152.5,873.0,-118.0,82.0,589.0,-70.5,-991.0,-992.0,0.454545,fail_lower,0.545455,-0.090909,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,22,7,14.0,185.0,873.0,61.0,118.0,589.0,-67.0,-812.0,-575.0,0.454545,fail_lower,0.545455,-0.090909,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,2,dqs_vs_dq_bit,22,7,8.0,353.5,832.0,117.0,171.0,483.0,-182.5,-715.0,-475.0,0.457792,fail_lower,0.542208,-0.084416,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,22,7,-373.5,171.0,619.5,-236.5,57.5,521.0,-113.5,-856.0,-894.5,0.461039,fail_lower,0.538961,-0.077922,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,22,7,21.0,215.0,923.0,16.0,166.0,904.0,-49.0,-907.0,-883.0,0.461039,fail_lower,0.538961,-0.077922,overlap,0.0
signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,4,dqs_vs_dq_lane,22,7,-812.0,-107.5,797.5,-796.0,-132.0,401.5,-24.5,-1593.5,-1213.5,0.461039,fail_lower,0.538961,-0.077922,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,22,7,-720.0,-103.5,959.0,-663.0,-103.0,326.0,0.5,-1622.0,-1046.0,0.461039,fail_lower,0.538961,-0.077922,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,1,dqs_vs_dq_bit,22,7,8.0,307.5,962.0,33.0,125.0,513.0,-182.5,-929.0,-505.0,0.464286,fail_lower,0.535714,-0.071429,overlap,0.0
signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dqs,22,7,-579.0,-276.0,260.0,-795.0,-269.0,-171.0,7.0,-1055.0,-408.0,0.464286,fail_lower,0.535714,-0.071429,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,22,7,15.0,203.5,1044.0,31.0,120.0,963.0,-83.5,-1013.0,-948.0,0.467532,fail_lower,0.532468,-0.064935,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,22,7,26.0,297.0,735.0,25.0,277.0,794.0,-20.0,-710.0,-768.0,0.467532,fail_lower,0.532468,-0.064935,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,22,7,-791.0,-114.0,758.0,-755.0,-113.0,513.0,1.0,-1513.0,-1304.0,0.470779,fail_lower,0.529221,-0.058442,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_3__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,3,ld_vs_cntvaluein_dq_lane,22,7,-445.0,-20.25,781.5,-879.0,156.5,317.5,176.75,-1660.5,-762.5,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,22,7,36.0,244.5,959.0,23.0,326.0,663.0,81.5,-936.0,-627.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,22,7,-784.0,-115.0,896.0,-754.0,-76.0,427.0,39.0,-1650.0,-1211.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,22,7,-379.0,149.0,893.0,-168.0,115.0,545.0,-34.0,-1061.0,-924.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,22,7,5.0,194.0,898.0,26.0,173.0,737.0,-21.0,-872.0,-732.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,22,7,222.0,386.5,776.0,227.0,407.0,611.0,20.5,-549.0,-389.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,22,7,52.0,275.5,827.0,11.0,260.0,1121.0,-15.5,-816.0,-1069.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,22,7,-760.0,-61.5,620.0,-490.0,-69.0,508.0,-7.5,-1110.0,-1268.0,0.474026,fail_lower,0.525974,-0.051948,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,22,7,-671.0,-93.0,878.0,-572.0,-107.0,418.0,-14.0,-1450.0,-1089.0,0.480519,fail_lower,0.519481,-0.038961,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,22,7,9.0,280.0,998.0,95.0,169.0,937.0,-111.0,-903.0,-928.0,0.487013,fail_lower,0.512987,-0.025974,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,22,7,-958.0,-148.0,880.0,-837.0,-107.0,460.0,41.0,-1717.0,-1418.0,0.487013,fail_lower,0.512987,-0.025974,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,1,ld_vs_cntvaluein_dqs,22,7,-920.0,27.0,974.0,-477.0,67.0,728.0,40.0,-1451.0,-1648.0,0.487013,fail_lower,0.512987,-0.025974,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,22,7,58.0,295.0,988.0,119.0,265.0,488.0,-30.0,-869.0,-430.0,0.487013,fail_lower,0.512987,-0.025974,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,4,dqs_vs_dq_bit,22,7,-863.0,-133.5,837.0,-744.0,-158.0,465.0,-24.5,-1581.0,-1328.0,0.487013,fail_lower,0.512987,-0.025974,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,22,7,10.0,316.0,1079.0,2.0,242.0,808.0,-74.0,-1077.0,-798.0,0.493506,fail_lower,0.506494,-0.012987,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,22,7,-604.0,-103.5,646.0,-449.0,-48.0,283.0,55.5,-1095.0,-887.0,0.493506,fail_lower,0.506494,-0.012987,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,3,dqs_vs_dq_bit,22,7,-728.0,-41.0,599.0,-884.0,-51.0,781.0,-10.0,-1483.0,-1509.0,0.493506,fail_lower,0.506494,-0.012987,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,22,7,17.0,235.5,970.0,31.0,195.0,1027.0,-40.5,-939.0,-1010.0,0.496753,fail_lower,0.503247,-0.006494,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,22,7,-804.0,50.5,689.0,-875.0,41.0,794.0,-9.5,-1564.0,-1598.0,0.496753,fail_lower,0.503247,-0.006494,overlap,0.0
