sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
cntvaluein3-skew-locked-seed-45,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,777.0,889.0,1532.0,1532.0,755.0,755.0
cntvaluein3-skew-locked-seed-46,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,977.0,1067.0,1669.0,1669.0,692.0,692.0
cntvaluein3-skew-locked-seed-47,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1616.0,1690.0,2221.0,2221.0,605.0,605.0
cntvaluein3-skew-locked-seed-48,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,906.0,1074.0,1909.0,1909.0,1003.0,1003.0
cntvaluein3-skew-locked-seed-49,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1075.0,1843.0,2295.0,2295.0,1220.0,1220.0
cntvaluein3-skew-locked-seed-50,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1121.0,1569.0,1718.0,1718.0,597.0,597.0
cntvaluein3-skew-locked-seed-51,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,791.0,1202.0,1832.0,1832.0,1041.0,1041.0
cntvaluein3-skew-locked-seed-52,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1151.0,1922.0,2078.0,2078.0,927.0,927.0
cntvaluein3-skew-locked-seed-53,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1149.0,1391.0,1889.0,1889.0,740.0,740.0
cntvaluein3-skew-locked-seed-54,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,917.0,1001.0,1970.0,1970.0,1053.0,1053.0
cntvaluein3-skew-locked-seed-55,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1636.0,1722.0,2073.0,2073.0,437.0,437.0
cntvaluein3-skew-locked-seed-56,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1230.0,1480.0,1990.0,1990.0,760.0,760.0
cntvaluein3-skew-locked-seed-57,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1506.0,1654.0,2252.0,2252.0,746.0,746.0
cntvaluein3-skew-locked-seed-58,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1118.0,1347.0,1646.0,1646.0,528.0,528.0
cntvaluein3-skew-locked-seed-59,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1075.0,1465.0,1723.0,1723.0,648.0,648.0
cntvaluein3-skew-locked-seed-60,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1070.0,1455.0,1904.0,1904.0,834.0,834.0
cntvaluein3-skew-locked-seed-31,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1322.0,1692.0,2395.0,2395.0,1073.0,1073.0
cntvaluein3-skew-locked-seed-32,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,986.0,1029.0,2279.0,2279.0,1293.0,1293.0
cntvaluein3-skew-locked-seed-33,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1692.0,1792.0,2280.0,2280.0,588.0,588.0
cntvaluein3-skew-locked-seed-34,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1190.0,1447.0,2069.0,2069.0,879.0,879.0
cntvaluein3-skew-locked-seed-35,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,962.0,1049.0,2078.0,2078.0,1116.0,1116.0
cntvaluein3-skew-locked-seed-36,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1360.0,1491.0,2154.0,2154.0,794.0,794.0
cntvaluein3-skew-locked-seed-37,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1738.0,1789.0,2029.0,2029.0,291.0,291.0
cntvaluein3-skew-locked-seed-38,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1842.0,2065.0,2276.0,2276.0,434.0,434.0
cntvaluein3-skew-locked-seed-39,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1514.0,1871.0,2194.0,2194.0,680.0,680.0
cntvaluein3-skew-locked-seed-40,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1442.0,2038.0,2216.0,2216.0,774.0,774.0
cntvaluein3-skew-locked-seed-41,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1355.0,1633.0,1879.0,1879.0,524.0,524.0
cntvaluein3-skew-locked-seed-42,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1633.0,1850.0,1998.0,1998.0,365.0,365.0
cntvaluein3-skew-locked-seed-43,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,921.0,1143.0,2109.0,2109.0,1188.0,1188.0
cntvaluein3-skew-locked-seed-44,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1036.0,1212.0,2336.0,2336.0,1300.0,1300.0
cntvaluein3-skew-locked-seed-45,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,939.0,1223.0,1396.0,1396.0,457.0,457.0
cntvaluein3-skew-locked-seed-46,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1034.0,1371.0,1582.0,1582.0,548.0,548.0
cntvaluein3-skew-locked-seed-47,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1754.0,2135.0,2460.0,2460.0,706.0,706.0
cntvaluein3-skew-locked-seed-48,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1044.0,1269.0,2079.0,2079.0,1035.0,1035.0
cntvaluein3-skew-locked-seed-49,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1241.0,1981.0,2658.0,2658.0,1417.0,1417.0
cntvaluein3-skew-locked-seed-50,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1365.0,1809.0,2104.0,2104.0,739.0,739.0
cntvaluein3-skew-locked-seed-51,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1047.0,1062.0,2013.0,2013.0,966.0,966.0
cntvaluein3-skew-locked-seed-52,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1233.0,2115.0,2158.0,2158.0,925.0,925.0
cntvaluein3-skew-locked-seed-53,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1343.0,1825.0,2236.0,2236.0,893.0,893.0
cntvaluein3-skew-locked-seed-54,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1184.0,1236.0,2194.0,2194.0,1010.0,1010.0
cntvaluein3-skew-locked-seed-55,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1830.0,2151.0,2355.0,2355.0,525.0,525.0
cntvaluein3-skew-locked-seed-56,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1065.0,1450.0,2510.0,2510.0,1445.0,1445.0
cntvaluein3-skew-locked-seed-57,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1712.0,1850.0,2687.0,2687.0,975.0,975.0
cntvaluein3-skew-locked-seed-58,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1537.0,1595.0,2096.0,2096.0,559.0,559.0
cntvaluein3-skew-locked-seed-59,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1169.0,1434.0,2029.0,2029.0,860.0,860.0
cntvaluein3-skew-locked-seed-60,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1172.0,1827.0,2107.0,2107.0,935.0,935.0
