feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,6,5,925.0,1239.5,1853.0,957.0,1226.0,1963.0,-13.5,-896.0,-1038.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,6,5,88.0,323.5,541.0,283.0,328.0,500.0,4.5,-258.0,-412.0,0.55,fail_higher,0.55,0.1,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,6,5,663.0,1359.5,1580.0,532.0,954.0,1708.0,-405.5,-1048.0,-1045.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_ld__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq11,,endpoint,6,5,1008.0,1290.0,1613.0,958.0,1462.0,1648.0,172.0,-655.0,-640.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__dq_iologic__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq14,,endpoint,6,5,1934.0,2203.5,2653.0,1919.0,2049.0,3355.0,-154.5,-734.0,-1421.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,6,5,663.0,1272.5,1580.0,866.0,1126.0,1656.0,-146.5,-714.0,-993.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,6,5,751.0,1183.5,1491.0,816.0,1042.0,1616.0,-141.5,-675.0,-865.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq9,,endpoint,6,5,986.0,1130.0,1432.0,732.0,1268.0,1559.0,138.0,-700.0,-573.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,6,5,1054.0,1212.5,1391.0,617.0,1330.0,1601.0,117.5,-774.0,-547.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_ld__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq15,,endpoint,6,5,896.0,1171.0,1355.0,773.0,1269.0,1511.0,98.0,-582.0,-615.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_ld__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq8,,endpoint,6,5,1098.0,1352.0,1613.0,1011.0,1445.0,1669.0,93.0,-602.0,-571.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,6,5,754.0,1112.0,1342.0,940.0,1021.0,1475.0,-91.0,-402.0,-721.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,6,5,528.0,1024.0,1250.0,713.0,947.0,1294.0,-77.0,-537.0,-766.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__dq_iologic__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq15,,endpoint,6,5,2207.0,2380.0,3085.0,2250.0,2440.0,3219.0,60.0,-835.0,-1012.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
lane_spread__idelay_ld__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane0,,,lane,6,5,176.0,257.5,505.0,186.0,306.0,365.0,48.5,-319.0,-189.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,6,5,444.0,959.5,1261.0,716.0,912.0,1437.0,-47.5,-545.0,-993.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,6,5,288.0,311.5,535.0,278.0,353.0,384.0,41.5,-257.0,-96.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,2,endpoint,6,5,446.0,840.0,1203.0,552.0,876.0,1340.0,36.0,-651.0,-894.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,6,5,921.0,1219.0,2005.0,788.0,1251.0,2049.0,32.0,-1217.0,-1128.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,6,5,962.0,1277.5,1774.0,788.0,1246.0,1679.0,-31.5,-986.0,-717.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,6,5,653.0,870.0,2039.0,684.0,841.0,1243.0,-29.0,-1355.0,-590.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_ld__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq14,,endpoint,6,5,1003.0,1337.0,1605.0,1050.0,1363.0,1567.0,26.0,-555.0,-564.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,idelayctrl,all,,,endpoint,6,5,1690.0,2707.0,2970.0,2474.0,2684.0,2951.0,-23.0,-496.0,-1261.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
