sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,1,1534.0,1534.0,1534.0,1534.0,0.0,1534.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,1,1138.0,1138.0,1138.0,1138.0,0.0,1138.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,0,endpoint,1,1730.0,1730.0,1730.0,1730.0,0.0,1730.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,1,endpoint,1,1684.0,1684.0,1684.0,1684.0,0.0,1684.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,2,endpoint,1,1985.0,1985.0,1985.0,1985.0,0.0,1985.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,3,endpoint,1,1756.0,1756.0,1756.0,1756.0,0.0,1756.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,1,1180.0,1180.0,1180.0,1180.0,0.0,1180.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,1,1129.0,1129.0,1129.0,1129.0,0.0,1129.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,1,endpoint,1,1636.0,1636.0,1636.0,1636.0,0.0,1636.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,1,1643.0,1643.0,1643.0,1643.0,0.0,1643.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,1,1315.0,1315.0,1315.0,1315.0,0.0,1315.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,1,1348.0,1348.0,1348.0,1348.0,0.0,1348.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,1,1817.0,1817.0,1817.0,1817.0,0.0,1817.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,1,endpoint,1,1674.0,1674.0,1674.0,1674.0,0.0,1674.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,1,1904.0,1904.0,1904.0,1904.0,0.0,1904.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,3,endpoint,1,1848.0,1848.0,1848.0,1848.0,0.0,1848.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,1,1264.0,1264.0,1264.0,1264.0,0.0,1264.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,0,endpoint,1,1350.0,1350.0,1350.0,1350.0,0.0,1350.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,1,endpoint,1,1664.0,1664.0,1664.0,1664.0,0.0,1664.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,1,1643.0,1643.0,1643.0,1643.0,0.0,1643.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,3,endpoint,1,1396.0,1396.0,1396.0,1396.0,0.0,1396.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,4,endpoint,1,1437.0,1437.0,1437.0,1437.0,0.0,1437.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,1,1628.0,1628.0,1628.0,1628.0,0.0,1628.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,1,endpoint,1,2016.0,2016.0,2016.0,2016.0,0.0,2016.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,2,endpoint,1,1718.0,1718.0,1718.0,1718.0,0.0,1718.0
